<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.02.14	09:00:00	1852.98	1855.16	1850.70	1854.44	4635	0	17
2022.02.14	10:00:00	1854.45	1858.39	1852.11	1856.68	7615	0	17
2022.02.14	11:00:00	1856.68	1857.37	1853.47	1857.32	5235	0	17
2022.02.14	12:00:00	1857.28	1857.80	1854.32	1855.47	3846	0	17
2022.02.14	13:00:00	1855.49	1856.75	1853.98	1856.36	3169	0	17
2022.02.14	14:00:00	1856.41	1858.16	1851.26	1855.61	7767	0	17
2022.02.14	15:00:00	1855.71	1862.76	1853.12	1861.45	11041	0	17
2022.02.14	16:00:00	1861.45	1866.59	1859.98	1866.42	9913	0	17
2022.02.14	17:00:00	1866.33	1870.89	1864.10	1868.11	9302	0	17
2022.02.14	18:00:00	1868.11	1868.81	1860.21	1861.73	8503	0	17
2022.02.14	19:00:00	1861.72	1864.58	1860.57	1864.57	4498	0	17
2022.02.14	20:00:00	1864.57	1872.77	1863.88	1870.91	5757	0	17
2022.02.14	21:00:00	1871.03	1874.10	1867.48	1868.01	7636	0	17
2022.02.14	22:00:00	1868.04	1873.48	1868.04	1871.30	4540	0	17
2022.02.14	23:00:00	1871.35	1873.10	1869.81	1870.88	1641	0	20
2022.02.15	01:00:00	1871.38	1871.58	1870.24	1871.03	1264	0	17
2022.02.15	02:00:00	1871.02	1872.09	1870.44	1871.89	1773	0	17
2022.02.15	03:00:00	1871.87	1872.18	1870.05	1870.94	3597	0	17
2022.02.15	04:00:00	1870.94	1876.74	1870.48	1876.20	3098	0	17
2022.02.15	05:00:00	1876.12	1878.98	1876.02	1877.31	2709	0	17
2022.02.15	06:00:00	1877.29	1878.97	1876.58	1877.33	1711	0	17
2022.02.15	07:00:00	1877.33	1879.33	1876.63	1877.78	3473	0	17
2022.02.15	08:00:00	1877.78	1879.37	1877.58	1878.65	2959	0	17
2022.02.15	09:00:00	1878.67	1878.96	1875.21	1875.60	3314	0	17
2022.02.15	10:00:00	1875.60	1877.13	1857.16	1861.48	9363	0	17
2022.02.15	11:00:00	1861.44	1861.66	1852.34	1857.64	6445	0	17
2022.02.15	12:00:00	1857.60	1857.75	1854.10	1854.90	4618	0	17
2022.02.15	13:00:00	1854.90	1855.97	1849.79	1852.41	3934	0	17
2022.02.15	14:00:00	1852.41	1853.16	1844.42	1850.40	5815	0	17
2022.02.15	15:00:00	1850.46	1853.52	1844.51	1850.25	9167	0	17
2022.02.15	16:00:00	1850.28	1857.08	1846.88	1848.65	9561	0	17
2022.02.15	17:00:00	1848.64	1852.80	1846.84	1847.84	6841	0	17
2022.02.15	18:00:00	1847.85	1852.56	1846.40	1852.46	5099	0	17
2022.02.15	19:00:00	1852.49	1853.67	1849.66	1852.85	3237	0	17
2022.02.15	20:00:00	1852.85	1856.43	1852.43	1854.97	2805	0	17
2022.02.15	21:00:00	1854.94	1855.49	1852.96	1854.36	1593	0	17
2022.02.15	22:00:00	1854.37	1856.14	1851.59	1853.17	2954	0	17
2022.02.15	23:00:00	1853.11	1853.64	1851.39	1853.46	1074	0	20
2022.02.16	01:00:00	1853.53	1854.56	1852.71	1852.87	1179	0	17
2022.02.16	02:00:00	1852.89	1853.08	1851.45	1851.97	1476	0	17
2022.02.16	03:00:00	1851.99	1852.78	1850.23	1852.44	3107	0	17
2022.02.16	04:00:00	1852.38	1852.99	1851.42	1852.30	2397	0	17
2022.02.16	05:00:00	1852.28	1852.86	1851.30	1852.70	1537	0	17
2022.02.16	06:00:00	1852.68	1853.22	1852.38	1852.78	1140	0	17
2022.02.16	07:00:00	1852.78	1854.69	1852.21	1854.23	2087	0	17
2022.02.16	08:00:00	1854.23	1855.97	1853.24	1855.13	2208	0	17
2022.02.16	09:00:00	1855.13	1856.74	1854.11	1855.11	2768	0	17
2022.02.16	10:00:00	1855.13	1857.53	1854.96	1856.99	2956	0	17
2022.02.16	11:00:00	1857.00	1858.93	1856.12	1858.49	2934	0	17
2022.02.16	12:00:00	1858.49	1859.54	1853.92	1854.71	2705	0	17
2022.02.16	13:00:00	1854.72	1856.43	1854.03	1856.36	1655	0	17
2022.02.16	14:00:00	1856.36	1856.39	1851.28	1852.80	2981	0	17
2022.02.16	15:00:00	1852.73	1858.96	1851.41	1858.61	7275	0	17
2022.02.16	16:00:00	1858.65	1864.74	1857.56	1861.43	6663	0	17
2022.02.16	17:00:00	1861.40	1863.45	1859.97	1862.65	5841	0	17
2022.02.16	18:00:00	1862.63	1865.87	1861.40	1865.15	3707	0	17
2022.02.16	19:00:00	1865.17	1869.96	1865.03	1868.97	3939	0	17
2022.02.16	20:00:00	1868.98	1870.43	1865.42	1866.23	3777	0	17
2022.02.16	21:00:00	1866.24	1872.23	1865.11	1870.33	8664	0	17
2022.02.16	22:00:00	1870.38	1872.53	1868.84	1872.32	3792	0	17
2022.02.16	23:00:00	1872.33	1872.41	1867.36	1869.52	2097	0	20
2022.02.17	01:00:00	1869.71	1870.66	1869.20	1869.91	1737	0	17
2022.02.17	02:00:00	1869.91	1871.53	1869.90	1870.90	1712	0	17
2022.02.17	03:00:00	1870.88	1871.68	1868.23	1870.06	3881	0	17
2022.02.17	04:00:00	1870.08	1870.43	1867.81	1868.82	2252	0	17
2022.02.17	05:00:00	1868.81	1875.23	1867.77	1875.06	3018	0	17
2022.02.17	06:00:00	1875.03	1876.18	1871.47	1873.69	6732	0	17
2022.02.17	07:00:00	1873.72	1875.05	1870.32	1874.94	4763	0	17
2022.02.17	08:00:00	1874.96	1877.12	1872.72	1875.15	4302	0	17
2022.02.17	09:00:00	1875.16	1876.67	1873.80	1875.99	3503	0	17
2022.02.17	10:00:00	1876.02	1890.85	1875.27	1886.07	7296	0	17
2022.02.17	11:00:00	1886.12	1893.15	1884.77	1888.26	5729	0	17
2022.02.17	12:00:00	1888.26	1889.59	1884.01	1886.12	4096	0	17
2022.02.17	13:00:00	1886.03	1886.35	1883.21	1883.56	2420	0	17
2022.02.17	14:00:00	1883.50	1887.54	1882.69	1886.60	3463	0	17
2022.02.17	15:00:00	1886.61	1897.67	1885.56	1895.69	9013	0	17
2022.02.17	16:00:00	1895.69	1896.40	1885.79	1893.13	12841	0	17
2022.02.17	17:00:00	1893.21	1896.19	1892.24	1895.22	7849	0	17
2022.02.17	18:00:00	1895.25	1899.25	1893.07	1895.60	5673	0	17
2022.02.17	19:00:00	1895.66	1900.17	1895.23	1897.61	4089	0	17
2022.02.17	20:00:00	1897.62	1901.05	1896.92	1897.09	4895	0	17
2022.02.17	21:00:00	1897.11	1900.85	1896.60	1899.94	2652	0	17
2022.02.17	22:00:00	1899.92	1900.07	1897.28	1898.47	2561	0	17
2022.02.17	23:00:00	1898.49	1898.83	1897.35	1897.98	1325	0	20
2022.02.18	01:00:00	1898.42	1900.20	1897.98	1899.96	2019	0	17
2022.02.18	02:00:00	1899.98	1902.40	1899.46	1899.49	2209	0	17
2022.02.18	03:00:00	1899.53	1899.58	1888.22	1890.16	6234	0	17
2022.02.18	04:00:00	1890.20	1891.94	1888.47	1890.82	3598	0	17
2022.02.18	05:00:00	1890.82	1891.82	1890.50	1891.01	1705	0	17
2022.02.18	06:00:00	1891.01	1891.19	1889.50	1890.35	1595	0	17
2022.02.18	07:00:00	1890.35	1893.40	1890.12	1891.86	2573	0	17
2022.02.18	08:00:00	1891.79	1893.06	1890.93	1891.86	3540	0	17
2022.02.18	09:00:00	1891.86	1892.88	1889.79	1891.62	3333	0	17
2022.02.18	10:00:00	1891.65	1895.77	1891.65	1895.13	3601	0	17
2022.02.18	11:00:00	1895.18	1895.35	1892.68	1894.71	2564	0	17
2022.02.18	12:00:00	1894.70	1895.20	1886.55	1889.43	3872	0	17
2022.02.18	13:00:00	1889.40	1892.21	1886.56	1891.14	3218	0	17
2022.02.18	14:00:00	1891.20	1894.13	1889.31	1893.90	3130	0	17
2022.02.18	15:00:00	1893.91	1899.91	1892.14	1896.42	8383	0	17
2022.02.18	16:00:00	1896.36	1898.45	1893.48	1894.70	8042	0	17
2022.02.18	17:00:00	1894.70	1896.45	1890.32	1891.81	7039	0	17
2022.02.18	18:00:00	1891.81	1896.68	1891.19	1896.14	5036	0	17
2022.02.18	19:00:00	1896.10	1897.82	1894.36	1896.74	4181	0	17
2022.02.18	20:00:00	1896.77	1897.83	1896.03	1896.12	2975	0	17
2022.02.18	21:00:00	1896.14	1896.79	1894.76	1895.43	2680	0	17
2022.02.18	22:00:00	1895.41	1896.97	1893.50	1896.52	3867	0	17
2022.02.18	23:00:00	1896.45	1899.41	1896.04	1897.84	1277	0	17
2022.02.21	01:00:00	1900.26	1906.32	1898.58	1904.78	2291	0	18
2022.02.21	02:00:00	1904.99	1908.18	1896.16	1898.18	3797	0	18
2022.02.21	03:00:00	1898.18	1903.12	1891.50	1895.59	5096	0	18
2022.02.21	04:00:00	1895.61	1897.58	1894.99	1897.36	2166	0	18
2022.02.21	05:00:00	1897.29	1898.91	1896.80	1896.83	2576	0	18
2022.02.21	06:00:00	1896.81	1896.99	1889.04	1891.79	2251	0	18
2022.02.21	07:00:00	1891.77	1893.87	1890.40	1891.57	2620	0	18
2022.02.21	08:00:00	1891.52	1892.84	1887.56	1887.71	2681	0	18
2022.02.21	09:00:00	1887.56	1892.68	1887.40	1891.58	3158	0	18
2022.02.21	10:00:00	1891.60	1897.62	1891.23	1895.97	3558	0	18
2022.02.21	11:00:00	1895.95	1898.26	1894.43	1896.25	2575	0	18
2022.02.21	12:00:00	1896.26	1898.28	1895.16	1897.33	2092	0	18
2022.02.21	13:00:00	1897.35	1898.58	1894.29	1894.55	3206	0	18
2022.02.21	14:00:00	1894.54	1897.28	1892.28	1897.12	3422	0	18
2022.02.21	15:00:00	1897.12	1897.49	1893.96	1895.87	4361	0	18
2022.02.21	16:00:00	1895.87	1896.97	1892.39	1895.02	3927	0	18
2022.02.21	17:00:00	1895.00	1896.16	1892.77	1895.31	2557	0	18
2022.02.21	18:00:00	1895.30	1897.03	1895.30	1896.45	1947	0	18
2022.02.21	19:00:00	1896.42	1897.67	1895.58	1897.63	1593	0	18
2022.02.21	20:00:00	1897.64	1904.99	1896.48	1904.71	2767	0	18
2022.02.21	21:00:00	1904.73	1905.64	1901.22	1903.93	932	0	18
2022.02.22	01:00:00	1909.23	1914.00	1907.93	1909.44	3918	0	18
2022.02.22	02:00:00	1909.41	1913.82	1907.21	1908.02	4168	0	18
2022.02.22	03:00:00	1907.93	1911.01	1905.17	1909.37	6636	0	18
2022.02.22	04:00:00	1909.35	1909.69	1906.30	1909.51	3494	0	18
2022.02.22	05:00:00	1909.51	1910.28	1908.02	1908.37	2946	0	18
2022.02.22	06:00:00	1908.28	1908.77	1907.17	1907.77	1806	0	18
2022.02.22	07:00:00	1907.77	1910.24	1907.41	1910.11	2352	0	18
2022.02.22	08:00:00	1910.11	1911.17	1908.42	1909.95	3980	0	18
2022.02.22	09:00:00	1909.92	1913.26	1907.20	1908.62	5314	0	18
2022.02.22	10:00:00	1908.57	1911.65	1895.70	1896.32	7821	0	18
2022.02.22	11:00:00	1896.32	1901.93	1896.23	1900.53	5536	0	18
2022.02.22	12:00:00	1900.54	1901.03	1893.89	1896.50	5944	0	18
2022.02.22	13:00:00	1896.35	1898.08	1891.30	1893.74	5990	0	18
2022.02.22	14:00:00	1893.78	1900.08	1893.61	1899.44	5174	0	18
2022.02.22	15:00:00	1899.53	1905.87	1897.80	1902.12	8226	0	18
2022.02.22	16:00:00	1902.06	1907.10	1900.76	1901.41	7436	0	18
2022.02.22	17:00:00	1901.37	1903.19	1893.82	1897.83	8680	0	18
2022.02.22	18:00:00	1897.83	1903.52	1896.77	1903.16	5415	0	18
2022.02.22	19:00:00	1903.15	1904.39	1901.89	1903.31	4844	0	18
2022.02.22	20:00:00	1903.34	1905.60	1902.47	1903.48	4390	0	18
2022.02.22	21:00:00	1903.65	1904.48	1900.17	1901.50	5166	0	18
2022.02.22	22:00:00	1901.29	1901.58	1897.55	1900.54	4516	0	18
2022.02.22	23:00:00	1900.51	1901.24	1898.13	1898.18	1592	0	24
2022.02.23	01:00:00	1898.31	1899.51	1897.70	1898.16	1064	0	18
2022.02.23	02:00:00	1898.16	1900.40	1897.82	1900.30	871	0	18
2022.02.23	03:00:00	1900.33	1901.19	1898.17	1898.25	2749	0	18
2022.02.23	04:00:00	1898.18	1900.14	1898.08	1899.56	2167	0	18
2022.02.23	05:00:00	1899.52	1900.23	1898.87	1899.69	1103	0	18
2022.02.23	06:00:00	1899.69	1899.76	1896.25	1896.94	954	0	18
2022.02.23	07:00:00	1896.92	1897.21	1894.55	1896.18	2496	0	18
2022.02.23	08:00:00	1896.20	1897.34	1893.27	1896.91	2364	0	18
2022.02.23	09:00:00	1896.86	1898.30	1894.74	1894.77	3564	0	18
2022.02.23	10:00:00	1894.77	1897.61	1892.02	1893.01	3929	0	18
2022.02.23	11:00:00	1892.96	1895.49	1889.50	1893.36	3912	0	18
2022.02.23	12:00:00	1893.31	1895.77	1892.65	1894.77	2968	0	18
2022.02.23	13:00:00	1894.78	1896.03	1893.48	1894.71	2340	0	18
2022.02.23	14:00:00	1894.65	1897.04	1893.54	1896.31	2586	0	18
2022.02.23	15:00:00	1896.28	1904.43	1895.90	1901.15	6221	0	18
2022.02.23	16:00:00	1901.15	1906.14	1899.58	1906.13	7487	0	18
2022.02.23	17:00:00	1906.13	1908.27	1903.04	1907.39	6946	0	18
2022.02.23	18:00:00	1907.37	1909.04	1905.44	1908.47	4945	0	18
2022.02.23	19:00:00	1908.45	1910.43	1908.04	1908.20	3247	0	18
2022.02.23	20:00:00	1908.21	1909.45	1905.99	1908.65	2827	0	18
2022.02.23	21:00:00	1908.68	1909.30	1906.48	1907.00	3555	0	18
2022.02.23	22:00:00	1907.00	1910.24	1904.54	1909.12	3980	0	18
2022.02.23	23:00:00	1909.12	1909.97	1907.08	1908.70	2050	0	22
2022.02.24	01:00:00	1909.14	1911.48	1908.95	1910.68	2166	0	18
2022.02.24	02:00:00	1910.66	1913.62	1910.07	1913.52	3734	0	18
2022.02.24	03:00:00	1913.54	1914.00	1910.01	1913.37	6180	0	18
2022.02.24	04:00:00	1913.40	1920.89	1912.51	1920.88	6065	0	18
2022.02.24	05:00:00	1920.92	1931.11	1920.90	1929.10	8930	0	18
2022.02.24	06:00:00	1929.10	1949.00	1928.89	1935.61	9116	0	18
2022.02.24	07:00:00	1935.61	1945.44	1933.66	1940.35	7202	0	18
2022.02.24	08:00:00	1940.35	1943.26	1935.61	1942.31	7135	0	18
2022.02.24	09:00:00	1942.33	1945.16	1937.86	1945.16	8622	0	18
2022.02.24	10:00:00	1945.11	1946.05	1938.82	1944.89	9097	0	18
2022.02.24	11:00:00	1944.94	1954.19	1940.23	1953.33	6920	0	18
2022.02.24	12:00:00	1953.34	1974.37	1952.88	1973.75	9368	0	18
2022.02.24	13:00:00	1973.76	1973.86	1961.52	1961.61	7600	0	18
2022.02.24	14:00:00	1961.66	1964.86	1950.61	1962.64	7751	0	18
2022.02.24	15:00:00	1962.70	1967.07	1955.71	1959.23	9183	0	18
2022.02.24	16:00:00	1959.20	1963.04	1930.58	1934.68	13762	0	18
2022.02.24	17:00:00	1935.15	1940.62	1913.33	1928.63	11430	0	18
2022.02.24	18:00:00	1928.70	1930.12	1920.36	1921.74	7724	0	18
2022.02.24	19:00:00	1921.74	1925.54	1916.81	1923.59	4991	0	18
2022.02.24	20:00:00	1923.70	1926.86	1916.30	1920.11	5939	0	18
2022.02.24	21:00:00	1920.07	1920.24	1878.13	1887.85	12036	0	18
2022.02.24	22:00:00	1887.79	1898.20	1880.30	1898.20	8410	0	18
2022.02.24	23:00:00	1897.92	1905.97	1895.12	1903.55	2952	0	22
2022.02.25	01:00:00	1903.84	1913.45	1903.68	1906.49	2963	0	18
2022.02.25	02:00:00	1906.49	1912.86	1904.25	1912.73	3987	0	18
2022.02.25	03:00:00	1912.71	1920.86	1906.19	1909.32	6716	0	18
2022.02.25	04:00:00	1909.31	1915.08	1907.87	1913.09	4029	0	18
2022.02.25	05:00:00	1913.06	1917.03	1912.04	1914.16	2908	0	18
2022.02.25	06:00:00	1914.00	1914.97	1910.82	1912.07	2342	0	18
2022.02.25	07:00:00	1912.07	1916.72	1911.20	1916.46	2890	0	18
2022.02.25	08:00:00	1916.42	1919.83	1914.66	1919.05	3710	0	18
2022.02.25	09:00:00	1919.02	1921.16	1912.91	1913.22	4819	0	18
2022.02.25	10:00:00	1913.30	1915.73	1908.80	1913.84	6071	0	18
2022.02.25	11:00:00	1913.86	1913.86	1908.38	1910.62	5363	0	18
2022.02.25	12:00:00	1910.63	1911.35	1907.10	1910.00	4171	0	18
2022.02.25	13:00:00	1910.03	1913.86	1892.67	1898.82	5270	0	18
2022.02.25	14:00:00	1898.80	1906.93	1894.73	1895.68	6566	0	18
2022.02.25	15:00:00	1895.62	1897.84	1886.08	1887.34	10565	0	18
2022.02.25	16:00:00	1887.24	1893.59	1885.00	1888.96	9825	0	18
2022.02.25	17:00:00	1888.96	1890.45	1883.26	1889.13	8687	0	18
2022.02.25	18:00:00	1889.16	1890.40	1883.25	1884.29	5688	0	18
2022.02.25	19:00:00	1884.30	1888.31	1883.07	1887.33	4598	0	18
2022.02.25	20:00:00	1887.35	1889.33	1885.64	1886.51	4664	0	18
2022.02.25	21:00:00	1886.58	1890.85	1886.58	1890.52	3595	0	18
2022.02.25	22:00:00	1890.53	1892.81	1889.33	1890.59	4324	0	18
2022.02.25	23:00:00	1890.53	1890.84	1886.69	1887.51	1246	0	22
2022.02.28	01:00:00	1916.09	1929.54	1904.36	1910.04	2603	0	18
2022.02.28	02:00:00	1910.04	1919.19	1907.17	1917.43	5770	0	18
2022.02.28	03:00:00	1917.41	1917.48	1905.80	1913.23	6871	0	18
2022.02.28	04:00:00	1913.23	1913.45	1908.38	1909.34	4047	0	18
2022.02.28	05:00:00	1909.37	1910.53	1904.50	1907.30	3810	0	18
2022.02.28	06:00:00	1907.26	1911.45	1906.02	1911.06	3176	0	18
2022.02.28	07:00:00	1911.04	1911.80	1906.02	1908.00	3230	0	18
2022.02.28	08:00:00	1907.88	1909.96	1906.71	1908.53	3386	0	18
2022.02.28	09:00:00	1908.44	1908.67	1893.19	1895.84	6548	0	18
2022.02.28	10:00:00	1895.90	1901.96	1894.77	1900.40	4077	0	18
2022.02.28	11:00:00	1900.40	1902.01	1898.42	1899.59	2596	0	18
2022.02.28	12:00:00	1899.59	1908.98	1898.82	1906.41	2814	0	18
2022.02.28	13:00:00	1906.41	1908.80	1903.96	1905.55	3443	0	18
2022.02.28	14:00:00	1905.60	1914.00	1904.28	1913.22	3634	0	18
2022.02.28	15:00:00	1913.22	1918.18	1908.15	1917.13	8236	0	18
2022.02.28	16:00:00	1917.16	1917.31	1908.00	1910.41	9003	0	18
2022.02.28	17:00:00	1910.32	1916.82	1905.36	1908.16	8518	0	18
2022.02.28	18:00:00	1908.24	1908.32	1890.98	1892.71	8943	0	18
2022.02.28	19:00:00	1892.72	1899.19	1890.86	1899.16	6327	0	18
2022.02.28	20:00:00	1899.16	1900.31	1896.99	1898.70	4053	0	18
2022.02.28	21:00:00	1898.72	1906.45	1897.94	1906.37	4197	0	18
2022.02.28	22:00:00	1906.37	1909.97	1904.54	1909.95	5727	0	18
2022.02.28	23:00:00	1909.95	1910.81	1906.65	1908.64	2159	0	18
2022.03.01	01:00:00	1907.25	1908.64	1905.73	1906.26	1229	0	18
2022.03.01	02:00:00	1906.26	1907.77	1905.04	1905.32	1759	0	18
2022.03.01	03:00:00	1905.33	1905.79	1902.62	1902.91	2758	0	18
2022.03.01	04:00:00	1902.89	1903.93	1901.31	1903.37	2006	0	18
2022.03.01	05:00:00	1903.37	1905.58	1902.70	1905.36	1740	0	18
2022.03.01	06:00:00	1905.36	1906.52	1904.51	1905.49	857	0	18
2022.03.01	07:00:00	1905.49	1907.58	1904.56	1906.95	1706	0	18
2022.03.01	08:00:00	1906.93	1908.76	1904.58	1907.72	2050	0	18
2022.03.01	09:00:00	1907.70	1908.43	1906.19	1907.51	2500	0	18
2022.03.01	10:00:00	1907.49	1914.05	1907.11	1912.46	3337	0	18
2022.03.01	11:00:00	1912.44	1918.53	1911.90	1916.17	4175	0	18
2022.03.01	12:00:00	1916.18	1925.23	1915.55	1925.16	4866	0	18
2022.03.01	13:00:00	1925.16	1926.31	1919.96	1920.21	5988	0	18
2022.03.01	14:00:00	1920.25	1923.66	1911.35	1916.17	6597	0	18
2022.03.01	15:00:00	1916.17	1921.88	1912.28	1916.72	9364	0	18
2022.03.01	16:00:00	1916.72	1926.97	1916.00	1923.99	9962	0	18
2022.03.01	17:00:00	1924.02	1929.65	1917.88	1926.48	9975	0	18
2022.03.01	18:00:00	1926.54	1934.86	1923.19	1931.86	8615	0	18
2022.03.01	19:00:00	1931.92	1935.30	1929.64	1934.74	7893	0	18
2022.03.01	20:00:00	1934.70	1942.69	1934.30	1941.98	7682	0	18
2022.03.01	21:00:00	1941.98	1942.06	1936.48	1940.26	5791	0	18
2022.03.01	22:00:00	1940.26	1946.26	1939.09	1945.16	6182	0	18
2022.03.01	23:00:00	1945.16	1950.14	1940.01	1944.99	2990	0	18
2022.03.02	01:00:00	1942.55	1945.18	1941.80	1942.20	1844	0	18
2022.03.02	02:00:00	1942.25	1943.76	1934.72	1935.07	3282	0	18
2022.03.02	03:00:00	1935.04	1936.06	1930.95	1935.52	5065	0	18
2022.03.02	04:00:00	1935.52	1940.47	1934.28	1938.03	4655	0	18
2022.03.02	05:00:00	1938.00	1938.14	1933.42	1935.61	2728	0	18
2022.03.02	06:00:00	1935.59	1937.74	1935.14	1936.24	2021	0	18
2022.03.02	07:00:00	1936.22	1938.08	1933.24	1934.83	3163	0	18
2022.03.02	08:00:00	1934.80	1940.13	1931.62	1937.87	4847	0	18
2022.03.02	09:00:00	1937.87	1947.83	1935.58	1944.66	6441	0	18
2022.03.02	10:00:00	1944.56	1944.59	1933.75	1939.32	6012	0	18
2022.03.02	11:00:00	1939.32	1940.13	1931.28	1932.86	4666	0	18
2022.03.02	12:00:00	1932.84	1935.45	1913.76	1926.47	5958	0	18
2022.03.02	13:00:00	1926.44	1930.53	1925.23	1929.14	3777	0	18
2022.03.02	14:00:00	1929.24	1929.95	1923.26	1926.03	3473	0	18
2022.03.02	15:00:00	1926.10	1934.48	1922.60	1931.77	8101	0	18
2022.03.02	16:00:00	1931.77	1934.82	1922.14	1929.36	7897	0	18
2022.03.02	17:00:00	1929.34	1935.43	1922.94	1926.89	8757	0	18
2022.03.02	18:00:00	1926.86	1927.94	1916.27	1918.74	8403	0	18
2022.03.02	19:00:00	1918.74	1921.85	1914.80	1918.58	4818	0	18
2022.03.02	20:00:00	1918.56	1921.70	1917.22	1920.44	3080	0	18
2022.03.02	21:00:00	1920.44	1928.55	1920.09	1927.70	3654	0	18
2022.03.02	22:00:00	1927.84	1933.19	1924.61	1924.91	4523	0	18
2022.03.02	23:00:00	1924.90	1928.60	1924.79	1928.39	1474	0	18
2022.03.03	01:00:00	1929.50	1930.31	1928.26	1928.77	1324	0	18
2022.03.03	02:00:00	1928.74	1930.55	1927.99	1929.17	1836	0	18
2022.03.03	03:00:00	1929.06	1930.64	1926.07	1930.53	3407	0	18
2022.03.03	04:00:00	1930.53	1930.75	1927.65	1928.58	2298	0	18
2022.03.03	05:00:00	1928.59	1930.53	1926.68	1927.39	2257	0	18
2022.03.03	06:00:00	1927.39	1927.41	1923.84	1924.47	1516	0	18
2022.03.03	07:00:00	1924.44	1926.41	1921.96	1925.13	2550	0	18
2022.03.03	08:00:00	1925.13	1929.53	1925.01	1927.48	2690	0	18
2022.03.03	09:00:00	1927.53	1932.25	1925.08	1932.07	3996	0	18
2022.03.03	10:00:00	1932.13	1934.98	1928.39	1931.86	4920	0	18
2022.03.03	11:00:00	1931.86	1931.88	1923.54	1929.08	4264	0	18
2022.03.03	12:00:00	1929.08	1935.43	1929.08	1933.79	3464	0	18
2022.03.03	13:00:00	1933.81	1938.71	1932.24	1932.33	3793	0	18
2022.03.03	14:00:00	1932.28	1935.92	1929.61	1930.49	4231	0	18
2022.03.03	15:00:00	1930.48	1937.15	1924.29	1926.18	7961	0	18
2022.03.03	16:00:00	1926.18	1932.04	1924.45	1926.67	8946	0	18
2022.03.03	17:00:00	1926.67	1930.46	1925.41	1926.19	8045	0	18
2022.03.03	18:00:00	1926.19	1930.80	1923.26	1930.18	7429	0	18
2022.03.03	19:00:00	1930.16	1932.44	1927.45	1931.79	5955	0	18
2022.03.03	20:00:00	1931.79	1935.04	1931.14	1933.98	4385	0	18
2022.03.03	21:00:00	1933.98	1935.63	1932.18	1935.13	3677	0	18
2022.03.03	22:00:00	1935.12	1941.12	1934.76	1936.66	4810	0	18
2022.03.03	23:00:00	1936.56	1938.27	1935.39	1935.50	1905	0	18
2022.03.04	01:00:00	1936.42	1937.10	1934.71	1934.77	1072	0	18
2022.03.04	02:00:00	1934.81	1950.93	1934.72	1947.26	8015	0	18
2022.03.04	03:00:00	1947.16	1947.50	1929.55	1933.77	9162	0	18
2022.03.04	04:00:00	1933.75	1939.99	1933.48	1939.10	5205	0	18
2022.03.04	05:00:00	1939.02	1941.20	1937.88	1939.41	3813	0	18
2022.03.04	06:00:00	1939.40	1940.48	1938.05	1938.96	2087	0	18
2022.03.04	07:00:00	1938.98	1940.16	1934.54	1935.48	2735	0	18
2022.03.04	08:00:00	1935.50	1937.81	1933.95	1935.88	2958	0	18
2022.03.04	09:00:00	1935.88	1939.08	1935.30	1935.99	3272	0	18
2022.03.04	10:00:00	1935.92	1940.09	1933.93	1938.58	4447	0	18
2022.03.04	11:00:00	1938.58	1946.12	1938.13	1945.76	4889	0	18
2022.03.04	12:00:00	1945.73	1947.83	1942.38	1947.12	4113	0	18
2022.03.04	13:00:00	1947.15	1948.91	1944.24	1946.25	4415	0	18
2022.03.04	14:00:00	1946.16	1949.88	1943.84	1945.63	4481	0	18
2022.03.04	15:00:00	1945.63	1948.15	1939.79	1946.81	9068	0	18
2022.03.04	16:00:00	1946.83	1959.25	1945.50	1952.38	10453	0	18
2022.03.04	17:00:00	1952.44	1959.02	1942.41	1957.89	9781	0	18
2022.03.04	18:00:00	1957.78	1965.63	1956.63	1962.69	7310	0	18
2022.03.04	19:00:00	1962.69	1965.37	1960.01	1961.97	5669	0	18
2022.03.04	20:00:00	1961.99	1966.45	1960.69	1965.07	4614	0	18
2022.03.04	21:00:00	1965.10	1969.84	1964.44	1966.97	5138	0	18
2022.03.04	22:00:00	1966.95	1970.35	1965.09	1967.05	6225	0	18
2022.03.04	23:00:00	1967.09	1969.82	1965.48	1968.50	1765	0	18
2022.03.07	01:00:00	1976.49	1991.14	1974.58	1988.57	5953	0	18
2022.03.07	02:00:00	1988.80	1990.33	1986.92	1988.30	5523	0	18
2022.03.07	03:00:00	1988.29	2001.02	1987.97	1997.80	9153	0	18
2022.03.07	04:00:00	1997.82	1998.15	1986.79	1986.95	7293	0	18
2022.03.07	05:00:00	1986.99	1990.50	1984.79	1989.99	5646	0	18
2022.03.07	06:00:00	1990.02	1991.41	1987.28	1989.55	2986	0	18
2022.03.07	07:00:00	1989.53	1989.85	1983.06	1983.66	4954	0	18
2022.03.07	08:00:00	1983.66	1985.09	1975.95	1983.14	5982	0	18
2022.03.07	09:00:00	1983.15	1993.26	1979.24	1992.90	7222	0	18
2022.03.07	10:00:00	1992.90	1998.51	1989.12	1996.55	8072	0	18
2022.03.07	11:00:00	1996.62	2001.45	1993.46	1997.96	6457	0	18
2022.03.07	12:00:00	1997.94	2002.65	1995.66	2002.29	4755	0	18
2022.03.07	13:00:00	2002.32	2002.37	1985.70	1990.21	5686	0	18
